year,inflow
2015-01-04,177.3487244
2015-01-05,194.2718811
2015-01-06,183.9263153
2015-01-07,160
2015-01-08,150
2015-01-09,125
2015-01-10,125
2015-01-11,123
2015-01-12,115.3093643
2015-01-13,115
2015-01-14,125.7041855
2015-01-15,130
2015-01-16,172.0259552
2015-01-17,153.217453
2015-01-18,168.8592377
2015-01-19,131.4128723
2015-01-20,120.9064178
2015-01-21,131.5512085
2015-01-22,135.0178528
2015-01-23,222.0831604
2015-01-24,146.4815063
2015-01-25,146.0313263
2015-01-26,158.4650421
2015-01-27,150
2015-01-28,146.3334503
2015-01-29,135
2015-01-30,128.970993
2015-01-31,195.2961426
2015-02-01,121.2369614
2015-02-02,166.881073
2015-02-03,61.8452797
2015-02-04,141.6746368
2015-02-05,199.0004883
2015-02-06,231.3800659
2015-02-07,204.6648102
2015-02-08,243.6642609
2015-02-09,217.5359955
2015-02-10,183.343338
2015-02-11,159.1895752
2015-02-12,204.0245514
2015-02-13,249.6378326
2015-02-14,218.2812347
2015-02-15,212.8401947
2015-02-16,197.1886292
2015-02-17,185.9182129
2015-02-18,156.2232208
2015-02-19,189.4382019
2015-02-20,160.285553
2015-02-21,150
2015-02-22,137.2835846
2015-02-23,141.9299927
2015-02-24,140
2015-02-25,137
2015-02-26,133
2015-02-27,130
2015-02-28,120
2015-03-01,120.4480362
2015-03-02,117.5197067
2015-03-03,112.0244751
2015-03-04,120.8334961
2015-03-05,124.2430496
2015-03-06,130.2339935
2015-03-07,125
2015-03-08,123.8438568
2015-03-09,125
2015-03-10,130
2015-03-11,135
2015-03-12,150
2015-03-13,228.1029663
2015-03-14,311.6400757
2015-03-15,233.9533386
2015-03-16,206.8387146
2015-03-17,166.0588684
2015-03-18,187.4562988
2015-03-19,208.2579651
2015-03-20,192.280838
2015-03-21,300.2089233
2015-03-22,250.1713104
2015-03-23,248.6202087
2015-03-24,243.65242
2015-03-25,220.079422
2015-03-26,231.4113312
2015-03-27,269.7541199
2015-03-28,315.433197
2015-03-29,421.1019287
2015-03-30,377.4405212
2015-03-31,419.4201355
2015-04-01,385.6473389
2015-04-02,346.1001282
2015-04-03,315
2015-04-04,291.0474854
2015-04-05,270
2015-04-06,250
2015-04-07,235.7276154
2015-04-08,236.4718018
2015-04-09,234.0142059
2015-04-10,247.6759949
2015-04-11,282.8298645
2015-04-12,236.9185944
2015-04-13,224.2042847
2015-04-14,219.8694611
2015-04-15,220.798584
2015-04-16,225.7600555
2015-04-17,233.4908295
2015-04-18,272.5124512
2015-04-19,248.8062744
2015-04-20,272.6489258
2015-04-21,307.4399719
2015-04-22,427.7330933
2015-04-23,421.0021667
2015-04-24,396.0218201
2015-04-25,358.9161377
2015-04-26,316.426178
2015-04-27,309.3415527
2015-04-28,347.2261047
2015-04-29,569.2262573
2015-04-30,513.4359741
2015-05-01,507.4984436
2015-05-02,476.5441284
2015-05-03,435.8582153
2015-05-04,381.0203552
2015-05-05,506.3153381
2015-05-06,486.0057983
2015-05-07,458.1779175
2015-05-08,435.9241333
2015-05-09,469.8391724
2015-05-10,549.8677368
2015-05-11,638.4766846
2015-05-12,726.0629883
2015-05-13,794.0951538
2015-05-14,753.2817383
2015-05-15,790.9749756
2015-05-16,829.8423462
2015-05-17,844.2275391
2015-05-18,963.4020996
2015-05-19,1085.459595
2015-05-20,1217.679321
2015-05-21,1309.766357
2015-05-22,1483.832764
2015-05-23,1615.124756
2015-05-24,1549.763916
2015-05-25,1621.921509
2015-05-26,1822.917847
2015-05-27,1757.928711
2015-05-28,1985.024048
2015-05-29,2146.974609
2015-05-30,2150.492432
2015-05-31,2150.123291
2015-06-01,1905.035156
2015-06-02,1857.543335
2015-06-03,1973.341797
2015-06-04,2040.618652
2015-06-05,1915.814575
2015-06-06,2031.523682
2015-06-07,2103.720947
2015-06-08,2434.91333
2015-06-09,2370.773438
2015-06-10,2163.492188
2015-06-11,2045.67273
2015-06-12,1615.712647
2015-06-13,1505.348145
2015-06-14,1277.22937
2015-06-15,1303.830078
2015-06-16,1351.322022
2015-06-17,1389.912598
2015-06-18,1465.772339
2015-06-19,1517.456665
2015-06-20,1275.854981
2015-06-21,1176.068848
2015-06-22,1136.836548
2015-06-23,1181.235352
2015-06-24,1219.59375
2015-06-25,1482.545288
2015-06-26,1616.648315
2015-06-27,1742.294678
2015-06-28,1771.977783
2015-06-29,1966.778687
2015-06-30,1859.741577
2015-07-01,1731.845703
2015-07-02,1673.207642
2015-07-03,1642.771484
2015-07-04,1539.04187
2015-07-05,1319.17041
2015-07-06,1298.681152
2015-07-07,1315.20044
2015-07-08,1297.676025
2015-07-09,1429.963379
2015-07-10,1519.485962
2015-07-11,1402.652344
2015-07-12,1495.229248
2015-07-13,1339.866699
2015-07-14,1255.649414
2015-07-15,1270.116333
2015-07-16,1213.243164
2015-07-17,1023.545288
2015-07-18,1006.506836
2015-07-19,1153.221069
2015-07-20,1244.983765
2015-07-21,1148.88208
2015-07-22,1043.100586
2015-07-23,933.2752075
2015-07-24,887.7084351
2015-07-25,953.6088867
2015-07-26,904.741394
2015-07-27,781.1824341
2015-07-28,744.0110474
2015-07-29,884.1901855
2015-07-30,838.083313
2015-07-31,931.694397
2015-08-01,945.0372314
2015-08-02,972.5595703
2015-08-03,1040.597046
2015-08-04,973.2196045
2015-08-05,895.7503662
2015-08-06,962.7687378
2015-08-07,854.4439697
2015-08-08,775.4668579
2015-08-09,992.6914673
2015-08-10,924.4564819
2015-08-11,972.0131226
2015-08-12,959.007019
2015-08-13,1062.401611
2015-08-14,982.5408936
2015-08-15,1004.7547
2015-08-16,903.5807495
2015-08-17,795.2122192
2015-08-18,791.8768921
2015-08-19,780
2015-08-20,756.8115845
2015-08-21,818.843811
2015-08-22,601.7151489
2015-08-23,618.9852295
2015-08-24,622.3043823
2015-08-25,615.9975586
2015-08-26,638.015625
2015-08-27,683.3707886
2015-08-28,732.8006592
2015-08-29,852.4000854
2015-08-30,1030.909668
2015-08-31,933.9622192
2015-09-01,1215.527344
2015-09-02,1232.280029
2015-09-03,812.9713745
2015-09-04,666.8675537
2015-09-05,564.2298584
2015-09-06,497.802002
2015-09-07,492.7788391
2015-09-08,549.0772095
2015-09-09,556.9448242
2015-09-10,630.6928101
2015-09-11,630.1385498
2015-09-12,674.5864868
2015-09-13,907.3012695
2015-09-14,590.3787842
2015-09-15,570.390564
2015-09-16,503.036499
2015-09-17,432.7840271
2015-09-18,439.2773132
2015-09-19,546.8477783
2015-09-20,2002.026001
2015-09-21,1663.715576
2015-09-22,971.9629517
2015-09-23,726.0874023
2015-09-24,678.8085327
2015-09-25,808.7471924
2015-09-26,822.2786255
2015-09-27,638.5924683
2015-09-28,544.5935669
2015-09-29,519.3776855
2015-09-30,503.8695068
2015-10-01,505.1170654
2015-10-02,507.8763428
2015-10-03,452.6115417
2015-10-04,412.3069153
2015-10-05,400
2015-10-06,385
2015-10-07,399.7327271
2015-10-08,404.1775818
2015-10-09,407.5619812
2015-10-10,637.4606323
2015-10-11,868.5688477
2015-10-12,582.8728638
2015-10-13,503.5934448
2015-10-14,450.7879028
2015-10-15,430.4196777
2015-10-16,383.0867615
2015-10-17,347.3794556
2015-10-18,372.3097534
2015-10-19,481.4967957
2015-10-20,401.8192444
2015-10-21,356.0741272
2015-10-22,359.810791
2015-10-23,333.2075806
2015-10-24,310
2015-10-25,285
2015-10-26,311.326355
2015-10-27,262.1499023
2015-10-28,256.3806152
2015-10-29,259.4631348
2015-10-30,303.495575
2015-10-31,308.7905579
2015-11-01,325.3118286
2015-11-02,304.136261
2015-11-03,245
2015-11-04,227.6116028
2015-11-05,235
2015-11-06,228.3251648
2015-11-07,315.5686951
2015-11-08,298.9503784
2015-11-09,198.4178772
2015-11-10,213.8130951
2015-11-11,252.9733582
2015-11-12,251.1713715
2015-11-13,273.7217102
2015-11-14,286.5901489
2015-11-15,254.7445068
2015-11-16,277.9282227
2015-11-17,306.3812561
2015-11-18,239.6421661
2015-11-19,210
2015-11-20,195
2015-11-21,194.4542847
2015-11-22,211.6008301
2015-11-23,259.1322327
2015-11-24,187.7890472
2015-11-25,166.1421204
2015-11-26,139.4117279
2015-11-27,139.5502014
2015-11-28,140
2015-11-29,136.9125824
2015-11-30,138.5605621
2015-12-01,168.1986084
2015-12-02,183.410614
2015-12-03,198.8825378
2015-12-04,192.989624
2015-12-05,210.6682739
2015-12-06,171.8673248
2015-12-07,209.6005402
2015-12-08,289.4715271
2015-12-09,180.8211823
2015-12-10,206.9237518
2015-12-11,184.7585754
2015-12-12,176.0458832
2015-12-13,168.4434967
2015-12-14,163.7072449
2015-12-15,175.772522
2015-12-16,147.3804321
2015-12-17,140
2015-12-18,152.671051
2015-12-19,169.7969971
2015-12-20,157.0518646
2015-12-21,157.6912842
2015-12-22,132.0832062
2015-12-23,155.5031738
2015-12-24,128.4274445
2015-12-25,115.5290222
2015-12-26,134.3630066
2015-12-27,163.1877747
2015-12-28,151.2762146
2015-12-29,148.2818604
2015-12-30,137.8258362
2015-12-31,135.0415649
2016-01-01,143.8655396
2016-01-02,148.3326416
2016-01-03,151.2025757
2016-01-04,148.3824615
2016-01-05,145.2423706
2016-01-06,142.2727051
2016-01-07,147.5552979
2016-01-08,145.5565491
2016-01-09,147.0745392
2016-01-10,145.7640228
2016-01-11,141.5347443
2016-01-12,137.4956818
2016-01-13,151.2599792
2016-01-14,148.1184082
2016-01-15,153.8713684
2016-01-16,156.4322662
2016-01-17,153.4854584
2016-01-18,129.8685455
2016-01-19,122.7009583
2016-01-20,142.9181213
2016-01-21,188.0761261
2016-01-22,180.1287842
2016-01-23,159.9686279
2016-01-24,125.0363388
2016-01-25,106.2749405
2016-01-26,128.5192413
2016-01-27,154.6222382
2016-01-28,176.4992981
2016-01-29,164.0034943
2016-01-30,150.6306152
2016-01-31,137.7659607
2016-02-01,133.2165527
2016-02-02,128.3625336
2016-02-03,115.0391693
2016-02-04,128.1218262
2016-02-05,146.164978
2016-02-06,139.2298279
2016-02-07,120.8273163
2016-02-08,124.1096725
2016-02-09,123.6892929
2016-02-10,127.620636
2016-02-11,136.4799652
2016-02-12,139.0043182
2016-02-13,127.691452
2016-02-14,139.250473
2016-02-15,152.5337677
2016-02-16,148.4078064
2016-02-17,131.5404968
2016-02-18,114.0382462
2016-02-19,105.4052811
2016-02-20,107.0909576
2016-02-21,112.3616638
2016-02-22,113.2391663
2016-02-23,108.0364609
2016-02-24,107.8649979
2016-02-25,104.0446701
2016-02-26,108.8202667
2016-02-27,110.0810089
2016-02-28,123.3332901
2016-02-29,118.8963547
2016-03-01,115.0596848
2016-03-02,106.116127
2016-03-03,109.7010956
2016-03-04,144.4658356
2016-03-05,154.738678
2016-03-06,154.6099701
2016-03-07,144.6127014
2016-03-08,137.4723053
2016-03-09,145.3821716
2016-03-10,158.6588135
2016-03-11,159.0164795
2016-03-12,151.1317596
2016-03-13,134.4067688
2016-03-14,127.8989868
2016-03-15,131.0527191
2016-03-16,129.1718903
2016-03-17,97.4512939
2016-03-18,81.8290863
2016-03-19,102.3231125
2016-03-20,135.1780853
2016-03-21,126.5537415
2016-03-22,64.2893372
2016-03-23,70.3968201
2016-03-24,103.7899094
2016-03-25,152.2037354
2016-03-26,140
2016-03-27,141.9392548
2016-03-28,141.1852417
2016-03-29,146.4891815
2016-03-30,147.08078
2016-03-31,161.4262695
2016-04-01,202.9054565
2016-04-02,241.76828
2016-04-03,283.1898804
2016-04-04,304.5957031
2016-04-05,278.0879517
2016-04-06,302.1825867
2016-04-07,289.6387939
2016-04-08,327.3579712
2016-04-09,373.1766968
2016-04-10,379.091095
2016-04-11,366.2783203
2016-04-12,382.3105774
2016-04-13,385.6037903
2016-04-14,383.0400391
2016-04-15,338.5666199
2016-04-16,359.3694153
2016-04-17,368.2651367
2016-04-18,426.4048462
2016-04-19,664.4185181
2016-04-20,805.2184448
2016-04-21,982.432312
2016-04-22,1118.49292
2016-04-23,1174.754639
2016-04-24,1199.855591
2016-04-25,1010.647095
2016-04-26,879.6011963
2016-04-27,828.7722778
2016-04-28,840.4046021
2016-04-29,826.4782104
2016-04-30,909.6573486
2016-05-01,871.9389648
2016-05-02,1013.714172
2016-05-03,1213.011475
2016-05-04,1514.04126
2016-05-05,1422.339844
2016-05-06,1273.11499
2016-05-07,1289.402832
2016-05-08,1396.677979
2016-05-09,1183.382446
2016-05-10,1087.056519
2016-05-11,1063.820068
2016-05-12,900
2016-05-13,793.8108521
2016-05-14,739.446228
2016-05-15,747.0220947
2016-05-16,831.677063
2016-05-17,975.0245972
2016-05-18,1210.641968
2016-05-19,1314.314209
2016-05-20,1107.885498
2016-05-21,1116.530518
2016-05-22,1308.595093
2016-05-23,1104.73938
2016-05-24,1148.703491
2016-05-25,1223.165161
2016-05-26,1320.651245
2016-05-27,1244.069092
2016-05-28,1035.142944
2016-05-29,995.4550171
2016-05-30,911.8771362
2016-05-31,804.5800171
2016-06-01,950.2140503
2016-06-02,1176.098145
2016-06-03,1223.265625
2016-06-04,1314.476929
2016-06-05,1555.769409
2016-06-06,1773.467285
2016-06-07,2242.7771
2016-06-08,2072.638428
2016-06-09,2094.255127
2016-06-10,1675.92627
2016-06-11,1523.153076
2016-06-12,1186.923706
2016-06-13,1315.885742
2016-06-14,1106.988648
2016-06-15,1023.852905
2016-06-16,900.5622559
2016-06-17,888.9902344
2016-06-18,746.760376
2016-06-19,831.8126831
2016-06-20,805.4174805
2016-06-21,915.930481
2016-06-22,1042.203857
2016-06-23,986.9777832
2016-06-24,1058.814087
2016-06-25,1026.847168
2016-06-26,1095.740601
2016-06-27,1104.196899
2016-06-28,1285.297974
2016-06-29,1358.016602
2016-06-30,1601.597778
2016-07-01,1428.186157
2016-07-02,1318.831421
2016-07-03,1445.771118
2016-07-04,1297.059204
2016-07-05,1092.543335
2016-07-06,936.187439
2016-07-07,1023.845886
2016-07-08,991.1989746
2016-07-09,1137.683106
2016-07-10,1137.189331
2016-07-11,1157.824829
2016-07-12,1174.781006
2016-07-13,1276.06604
2016-07-14,1208.134277
2016-07-15,1430.965942
2016-07-16,1227.060303
2016-07-17,1191.430542
2016-07-18,1142.013306
2016-07-19,1318.867554
2016-07-20,1216.495361
2016-07-21,1135.053467
2016-07-22,1216.827637
2016-07-23,1001.036987
2016-07-24,1059.874756
2016-07-25,1102.347412
2016-07-26,1276.446045
2016-07-27,1088.00061
2016-07-28,1311.125732
2016-07-29,1238.083984
2016-07-30,1405.400391
2016-07-31,1107.253662
2016-08-01,992.9685669
2016-08-02,908.4680176
2016-08-03,956.8668213
2016-08-04,1009.324829
2016-08-05,1017.089722
2016-08-06,991.9905396
2016-08-07,1054.720215
2016-08-08,1008.79303
2016-08-09,984.0844727
2016-08-10,924.2429199
2016-08-11,908.1744995
2016-08-12,849.0918579
2016-08-13,959.2156372
2016-08-14,970.5244751
2016-08-15,971.5371094
2016-08-16,974.6287842
2016-08-17,929.1669922
2016-08-18,794.0147705
2016-08-19,756.9879761
2016-08-20,812.0921021
2016-08-21,865.6304321
2016-08-22,904.3765259
2016-08-23,675
2016-08-24,615
2016-08-25,610
2016-08-26,630
2016-08-27,921.6303711
2016-08-28,737.5064087
2016-08-29,697.2857666
2016-08-30,745.9192505
2016-08-31,953.3808594
2016-09-01,890.3494873
2016-09-02,713.3203125
2016-09-03,610.2608032
2016-09-04,574.4136963
2016-09-05,480.4662781
2016-09-06,461.2929077
2016-09-07,543.406311
2016-09-08,558.9765625
2016-09-09,518.9955444
2016-09-10,658.2749634
2016-09-11,524.9925537
2016-09-12,430
2016-09-13,380
2016-09-14,370
2016-09-15,390
2016-09-16,461.6051025
2016-09-17,831.7034912
2016-09-18,665.9845581
2016-09-19,530.8876953
2016-09-20,511.1177979
2016-09-21,371.3906555
2016-09-22,360.9131165
2016-09-23,380.9689636
2016-09-24,327.8812866
2016-09-25,302.1562805
2016-09-26,399.6779175
2016-09-27,642.4150391
2016-09-28,442.8309631
2016-09-29,375.0761719
2016-09-30,438.7486877
2016-10-01,513.5128174
2016-10-02,432.157959
2016-10-03,380.3170776
2016-10-04,361.1704712
2016-10-05,340
2016-10-06,312.5331421
2016-10-07,399.5889893
2016-10-08,464.0153809
2016-10-09,369.8919067
2016-10-10,299.6891785
2016-10-11,253.8084259
2016-10-12,256.7759705
2016-10-13,278.9892578
2016-10-14,334.609314
2016-10-15,433.9292297
2016-10-16,386.078125
2016-10-17,391.2527466
2016-10-18,302.4013367
2016-10-19,262.4060669
2016-10-20,350.486969
2016-10-21,318.1640015
2016-10-22,272.5827637
2016-10-23,237.4111481
2016-10-24,264.8067017
2016-10-25,295.1228333
2016-10-26,246.7286377
2016-10-27,274.7045288
2016-10-28,250.5857086
2016-10-29,265.6634521
2016-10-30,273.1645813
2016-10-31,271.5682373
2016-11-01,248.4604492
2016-11-02,277.4159241
2016-11-03,314.0181274
2016-11-04,262.4660034
2016-11-05,260.4883423
2016-11-06,359.0179138
2016-11-07,312.3974609
2016-11-08,295.3554993
2016-11-09,340
2016-11-10,430
2016-11-11,350
2016-11-12,470.8671265
2016-11-13,465.5563049
2016-11-14,445.7041626
2016-11-15,379.7331238
2016-11-16,374.1138
2016-11-17,260.4766235
2016-11-18,271.2416382
2016-11-19,277.9712524
2016-11-20,307.2998047
2016-11-21,296.3898315
2016-11-22,252.6575012
2016-11-23,229.1017914
2016-11-24,291.0160828
2016-11-25,435.9985962
2016-11-26,348.6489563
2016-11-27,247.6806641
2016-11-28,239.6112061
2016-11-29,247.6693573
2016-11-30,222.3049316
2016-12-01,201.5348358
2016-12-02,251.6004791
2016-12-03,293.2123108
2016-12-04,308.8093262
2016-12-05,207.2809296
2016-12-06,127.3500595
2016-12-07,95.1509247
2016-12-08,63.2959557
2016-12-09,127.1000366
2016-12-10,192.6416321
2016-12-11,234.2898102
2016-12-12,158.5555878
2016-12-13,137.5019379
2016-12-14,124.8118057
2016-12-15,115
2016-12-16,107.2171173
2016-12-17,94.920517
2016-12-18,105.8083801
2016-12-19,181.8875427
2016-12-20,233.5315857
2016-12-21,224.7522583
2016-12-22,247.3796997
2016-12-23,228.6779022
2016-12-24,162.9322968
2016-12-25,116.5239182
2016-12-26,134.2348785
2016-12-27,160.0665741
2016-12-28,211.2394409
2016-12-29,184.7828217
2016-12-30,198.4262848
2016-12-31,180.109375
2017-01-01,155
2017-01-02,127
2017-01-03,75.7316971
2017-01-04,63.133934
2017-01-05,78.2023315
2017-01-06,111.7510071
2017-01-07,191.6494141
2017-01-08,230.8712158
2017-01-09,232.879364
2017-01-10,164.694809
2017-01-11,97.9656754
2017-01-12,97.1891861
2017-01-13,120.2960587
2017-01-14,144.3769226
2017-01-15,175.0607147
2017-01-16,217.4190369
2017-01-17,238.0481567
2017-01-18,216.51474
2017-01-19,163.2380219
2017-01-20,129.5049744
2017-01-21,119.7434387
2017-01-22,116.7606735
2017-01-23,119.8284454
2017-01-24,116.505722
2017-01-25,111.8318329
2017-01-26,115
2017-01-27,125
2017-01-28,159.4351196
2017-01-29,196.2801819
2017-01-30,203.5056152
2017-01-31,169.1886902
2017-02-01,122.5168457
2017-02-02,125.2305145
2017-02-03,139.5643311
2017-02-04,165.1172791
2017-02-05,160.7786713
2017-02-06,110.4704971
2017-02-07,88.428421
2017-02-08,96.6877594
2017-02-09,146.0539093
2017-02-10,180.4035645
2017-02-11,153.1469116
2017-02-12,140.9549408
2017-02-13,133.1196594
2017-02-14,158.3612976
2017-02-15,184.6285248
2017-02-16,184.1188812
2017-02-17,162.7884064
2017-02-18,137.3665771
2017-02-19,123.6036682
2017-02-20,128.912674
2017-02-21,130.5461121
2017-02-22,126.779274
2017-02-23,107.2294006
2017-02-24,117.4770279
2017-02-25,119.1040421
2017-02-26,112.5896225
2017-02-27,83.9873352
2017-02-28,56.0390015
2017-03-01,67.9248047
2017-03-02,126.7425003
2017-03-03,165.2123718
2017-03-04,161.8197632
2017-03-05,145.0756683
2017-03-06,137.8884583
2017-03-07,158.9400024
2017-03-08,163.7449799
2017-03-09,140.3310852
2017-03-10,116.408287
2017-03-11,110.4357452
2017-03-12,97.9419785
2017-03-13,122.4579163
2017-03-14,158.804245
2017-03-15,164.2317352
2017-03-16,166.5558624
2017-03-17,166.5552216
2017-03-18,171.3148346
2017-03-19,168.8266144
2017-03-20,137.7548218
2017-03-21,140.546051
2017-03-22,143.5623169
2017-03-23,148.1095886
2017-03-24,148.1401672
2017-03-25,150.7871704
2017-03-26,152.8084259
2017-03-27,157.1205597
2017-03-28,129.1214447
2017-03-29,84.1233521
2017-03-30,79.8854065
2017-03-31,123.8273773
2017-04-01,192.3908234
2017-04-02,197.1814423
2017-04-03,151.3018646
2017-04-04,138.9965515
2017-04-05,162.3826447
2017-04-06,183.2975769
2017-04-07,207.4976196
2017-04-08,201.367691
2017-04-09,205.7178345
2017-04-10,185.0055847
2017-04-11,189.6543274
2017-04-12,200.3289795
2017-04-13,218.1485291
2017-04-14,228.7029877
2017-04-15,211.8135071
2017-04-16,202.2493896
2017-04-17,213.5567017
2017-04-18,250.8775482
2017-04-19,276.9279175
2017-04-20,287.9187317
2017-04-21,288.9501648
2017-04-22,321.4007874
2017-04-23,352.9226379
2017-04-24,419.4770508
2017-04-25,310
2017-04-26,325
2017-04-27,309.8269043
2017-04-28,315.8699646
2017-04-29,306.6035767
2017-04-30,352.696167
2017-05-01,330
2017-05-02,335.8338013
2017-05-03,347.2279968
2017-05-04,395.0710449
2017-05-05,635.3842773
2017-05-06,866.4476929
2017-05-07,814.9710693
2017-05-08,764.9473877
2017-05-09,646.1580811
2017-05-10,737.8285522
2017-05-11,810.491394
2017-05-12,1132.438965
2017-05-13,1019.000061
2017-05-14,834.4978638
2017-05-15,744.9868164
2017-05-16,681.9801636
2017-05-17,641.2391968
2017-05-18,658.2985229
2017-05-19,694.8629761
2017-05-20,720.550354
2017-05-21,880.164978
2017-05-22,1037.250977
2017-05-23,1502.591431
2017-05-24,1770.113525
2017-05-25,1190.688721
2017-05-26,1139.977051
2017-05-27,1210.408203
2017-05-28,1638.674805
2017-05-29,2086.768555
2017-05-30,2400.593506
2017-05-31,2558.223145
2017-06-01,2377.226807
2017-06-02,2395.094238
2017-06-03,2018.736084
2017-06-04,1913.467773
2017-06-05,1959.7323
2017-06-06,1916.76355
2017-06-07,1980.852295
2017-06-08,2352.860596
2017-06-09,2872.361328
2017-06-10,2174.906738
2017-06-11,1673.793335
2017-06-12,1509.388184
2017-06-13,1687.709473
2017-06-14,2044.287842
2017-06-15,1856.498901
2017-06-16,1800.169678
2017-06-17,1722.274414
2017-06-18,1442.277466
2017-06-19,1424.05896
2017-06-20,1774.715698
2017-06-21,1748.013794
2017-06-22,1340.172974
2017-06-23,1250
2017-06-24,1293.69397
2017-06-25,1599.573608
2017-06-26,1991.72937
2017-06-27,2089.750488
2017-06-28,1668.954346
2017-06-29,1487.244507
2017-06-30,1772.76001
2017-07-01,2000.023804
2017-07-02,2134.72876
2017-07-03,1966.669678
2017-07-04,1741.105957
2017-07-05,1715.219482
2017-07-06,1758.91394
2017-07-07,1882.476929
2017-07-08,1967.493286
2017-07-09,1861.381104
2017-07-10,1733.284302
2017-07-11,1606.705566
2017-07-12,1590.283203
2017-07-13,1542.950928
2017-07-14,1550
2017-07-15,1605
2017-07-16,1541.532349
2017-07-17,1116.823608
2017-07-18,1022.065918
2017-07-19,1225.515991
2017-07-20,1339.609497
2017-07-21,1079.237915
2017-07-22,917.4223633
2017-07-23,1372.083252
2017-07-24,1132.76648
2017-07-25,954.382019
2017-07-26,1027.626587
2017-07-27,1199.072632
2017-07-28,1090.106201
2017-07-29,1070.98645
2017-07-30,1145.515747
2017-07-31,1087.535645
2017-08-01,1085.57666
2017-08-02,1003.008972
2017-08-03,992.6418457
2017-08-04,1044.338745
2017-08-05,972.6943359
2017-08-06,956.8312988
2017-08-07,962.8187256
2017-08-08,1013.835938
2017-08-09,949.5958252
2017-08-10,924.5136108
2017-08-11,1066.978027
2017-08-12,924.2476807
2017-08-13,1200.100586
2017-08-14,901.0264893
2017-08-15,618.3510132
2017-08-16,647.1484375
2017-08-17,723.1913452
2017-08-18,695.1102295
2017-08-19,926.7903442
2017-08-20,594.0419922
2017-08-21,548.8424072
2017-08-22,641.4799194
2017-08-23,799.5683594
2017-08-24,907.4953613
2017-08-25,615.3086548
2017-08-26,528.022522
2017-08-27,666.4536133
2017-08-28,795.2446289
2017-08-29,789.7929688
2017-08-30,814.4769287
2017-08-31,712.5698853
2017-09-01,587.3734131
2017-09-02,765.3215942
2017-09-03,891.8028564
2017-09-04,701.2648315
2017-09-05,717.31427
2017-09-06,765.0767212
2017-09-07,878.9057007
2017-09-08,864.3490601
2017-09-09,1416.210815
2017-09-10,842.3753052
2017-09-11,768.6578979
2017-09-12,923.4019775
2017-09-13,801.4870605
2017-09-14,508.6111145
2017-09-15,468.2335815
2017-09-16,408.9853821
2017-09-17,374.7400513
2017-09-18,319.2311707
2017-09-19,374.2848511
2017-09-20,299.8555908
2017-09-21,254.1746979
2017-09-22,225.2543793
2017-09-23,234.4850616
2017-09-24,218.2236176
2017-09-25,215.9734192
2017-09-26,284.8636169
2017-09-27,269.2625427
2017-09-28,296.5111694
2017-09-29,327.5938416
2017-09-30,417.6106567
2017-10-01,313.3005371
2017-10-02,215.193512
2017-10-03,149.5740509
2017-10-04,170.4455261
2017-10-05,217.5614624
2017-10-06,257.2528687
2017-10-07,235.2543335
2017-10-08,164.9889526
2017-10-09,192.5782928
2017-10-10,258.9309387
2017-10-11,385.6599731
2017-10-12,255.7933807
2017-10-13,150.6609497
2017-10-14,113.1178131
2017-10-15,185.1815643
2017-10-16,265.6100464
2017-10-17,712.788269
2017-10-18,380.3326721
2017-10-19,422.1957703
2017-10-20,326.7887573
2017-10-21,255.2375336
2017-10-22,242.7247467
2017-10-23,250.2134399
2017-10-24,250.7054291
2017-10-25,264.9076233
2017-10-26,244.5048828
2017-10-27,207.5746918
2017-10-28,205.9737244
2017-10-29,199.7174988
2017-10-30,203.7407074
2017-10-31,198.2363281
2017-11-01,196.2272949
2017-11-02,178.9382172
2017-11-03,144.5161438
2017-11-04,124.1879883
2017-11-05,80.1066055
2017-11-06,81.2118073
2017-11-07,105.7096786
2017-11-08,137.5366669
2017-11-09,164.2685089
2017-11-10,148.043045
2017-11-11,175.7346191
2017-11-12,185.1200104
2017-11-13,171.1832428
2017-11-14,178.0448456
2017-11-15,197.8364563
2017-11-16,179.9215393
2017-11-17,140.5534668
2017-11-18,157.23172
2017-11-19,177.3913727
2017-11-20,199.1207123
2017-11-21,205.6390686
2017-11-22,219.9292908
2017-11-23,278.0786133
2017-11-24,248.9676666
2017-11-25,260.7050476
2017-11-26,257.5747681
2017-11-27,254.1906128
2017-11-28,209.7942505
2017-11-29,172.099884
2017-11-30,201.3125305
2017-12-01,202.0113373
2017-12-02,201.6281738
2017-12-03,169.4738312
2017-12-04,147.8042145
2017-12-05,135.7592163
2017-12-06,125.5438766
2017-12-07,120
2017-12-08,115
2017-12-09,112
2017-12-10,111
2017-12-11,115
2017-12-12,120
2017-12-13,127
2017-12-14,134.3457642
2017-12-15,111.3719101
2017-12-16,157.9027405
2017-12-17,153.0587921
2017-12-18,179.4889832
2017-12-19,147.3502045
2017-12-20,122.3942947
2017-12-21,141.3380737
2017-12-22,127.3982239
2017-12-23,110
2017-12-24,106.9178543
2017-12-25,105
2017-12-26,107
2017-12-27,143.452301
2017-12-28,177.1774292
2017-12-29,133.4149628
2017-12-30,106.5997162
2017-12-31,83.7507858
2018-01-01,112
2018-01-02,114.7891617
2018-01-03,117.7666016
2018-01-04,123.0343323
2018-01-05,134.7315063
2018-01-06,144.2097321
2018-01-07,150.8603058
2018-01-08,128.3223572
2018-01-09,120.7336426
2018-01-10,115
2018-01-11,114.639595
